top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
none,reasoning,0.4,kde_mode_h2,353,0.9971751412429378,0.3059490084985836,0.6203966005665722,0.7393767705382436,10.592067988668555,95.47823565828635,0.5391201571269536
none,reasoning,0.4,kernel_inv1p_argmax,353,0.9971751412429378,0.31444759206798867,0.6062322946175638,0.7365439093484419,10.719546742209632,95.5101406597149,0.5401223536458393
none,reasoning,0.4,median_of_means_g5,353,0.9971751412429378,0.26628895184135976,0.5750708215297451,0.7223796033994334,20.413597733711047,265.3994584042071,0.5105916153923441
none,reasoning,0.4,mix_lap_u_p85_b1_d50,353,0.9971751412429378,0.3031161473087819,0.6147308781869688,0.7563739376770539,10.657223796033994,95.50592880162269,0.5387924158380138
none,reasoning,0.4,mode,353,0.9971751412429378,0.3087818696883853,0.603399433427762,0.7308781869688386,10.560906515580736,95.46012026446706,0.5369518225476401
none,reasoning,0.4,ransac_r2_median,353,0.9971751412429378,0.311614730878187,0.6090651558073654,0.7450424929178471,10.69971671388102,95.50644787867606,0.5399743488436612
none,reasoning,0.4,ransac_r3_median,353,0.9971751412429378,0.3087818696883853,0.6118980169971672,0.773371104815864,10.634560906515581,95.5556584022695,0.5427834481448566
none,reasoning,0.4,tri_mean_med_h2,353,0.9971751412429378,0.31728045325779036,0.6203966005665722,0.7677053824362606,5.402266288951841,24.410152069975315,0.5499468238472771
none,reasoning,0.4,tri_mean_med_h3,353,0.9971751412429378,0.31728045325779036,0.6203966005665722,0.7620396600566572,5.410764872521247,24.413111231467404,0.549436407288702
none,reasoning,0.4,trim_med_r2_median,353,0.9971751412429378,0.311614730878187,0.6118980169971672,0.7535410764872521,5.441926345609065,24.246433107028295,0.544179622734467
none,reasoning,0.4,trim_med_r2_mode,353,0.9971751412429378,0.32011331444759206,0.6062322946175638,0.7478753541076487,5.648725212464589,25.58361285000466,0.5472542798934203
none,reasoning,0.4,trim_med_r3_median,353,0.9971751412429378,0.32011331444759206,0.6147308781869688,0.7677053824362606,5.436260623229462,24.22597814324877,0.5495736670304885
none,reasoning,0.4,trim_med_r3_mode,353,0.9971751412429378,0.31728045325779036,0.6118980169971672,0.7422096317280453,5.694050991501417,25.600770172550707,0.5454907590789081
none,reasoning,0.4,window_w2_median,353,0.9971751412429378,0.31444759206798867,0.6288951841359773,0.7393767705382436,10.558073654390935,95.48422885660199,0.5454684066800124
none,reasoning,0.4,window_w2_mode,353,0.9971751412429378,0.3286118980169972,0.6147308781869688,0.7422096317280453,10.546742209631729,95.4762774030398,0.5501933215533633
none,reasoning,0.4,window_w3_median,353,0.9971751412429378,0.3059490084985836,0.6062322946175638,0.7422096317280453,10.722379603399434,95.51709575116145,0.5368690412519448
none,reasoning,0.4,window_w3_mode,353,0.9971751412429378,0.31728045325779036,0.6090651558073654,0.7337110481586402,10.722379603399434,95.51098597505077,0.5420184509385371
none,reasoning,0.7,adaptive_v2,353,0.9971751412429378,0.37677053824362605,0.6572237960339944,0.7818696883852692,4.745042492917847,22.930675175900575,0.588940471626999
none,reasoning,0.7,calib_map,353,0.9971751412429378,0.38526912181303113,0.660056657223796,0.7875354107648725,3.917847025495751,17.005664778564423,0.5948324972855579
none,reasoning,0.7,centrality_k,353,0.9971751412429378,0.2719546742209632,0.5439093484419264,0.6827195467422096,13.645892351274787,102.02775548603631,0.4994337757165788
none,reasoning,0.7,iqr_fence_mode,353,0.9971751412429378,0.3371104815864023,0.6175637393767706,0.7507082152974505,5.662889518413598,25.98643141263801,0.5568733788291459
none,reasoning,0.7,kde_mode_h1,353,0.9971751412429378,0.33994334277620397,0.6175637393767706,0.7422096317280453,5.691218130311615,26.0094230037084,0.5571851016346532
none,reasoning,0.7,kde_mode_h2,353,0.9971751412429378,0.31728045325779036,0.6345609065155807,0.7620396600566572,5.538243626062323,25.110012900740493,0.5509616867980864
none,reasoning,0.7,kernel_inv1p_argmax,353,0.9971751412429378,0.33994334277620397,0.623229461756374,0.7478753541076487,5.623229461756374,25.967783483324624,0.5594467859068021
none,reasoning,0.7,median_of_means_g5,353,0.9971751412429378,0.2747875354107649,0.5439093484419264,0.6883852691218131,34.84985835694051,373.9963793737882,0.5017977311809816
none,reasoning,0.7,mix_lap_u_p85_b1_d50,353,0.9971751412429378,0.32294617563739375,0.6430594900849859,0.773371104815864,5.501416430594901,25.070890990764997,0.5565082794597308
none,reasoning,0.7,mode,353,0.9971751412429378,0.3371104815864023,0.6147308781869688,0.7507082152974505,5.665722379603399,25.986485919125908,0.5563540209443488
none,reasoning,0.7,ransac_r2_median,353,0.9971751412429378,0.35127478753541075,0.6402266288951841,0.7790368271954674,5.53257790368272,25.09974436401316,0.570108436728692
none,reasoning,0.7,ransac_r3_median,353,0.9971751412429378,0.34560906515580736,0.6345609065155807,0.7762039660056658,5.691218130311615,25.225386286724085,0.5653542583449105
none,reasoning,0.7,tri_mean_med_h2,353,0.9971751412429378,0.33994334277620397,0.6373937677053825,0.773371104815864,6.968838526912181,42.99107226643183,0.5642027000232229
none,reasoning,0.7,tri_mean_med_h3,353,0.9971751412429378,0.34277620396600567,0.6430594900849859,0.7705382436260623,6.968838526912181,42.992785480815655,0.5661807357352195
none,reasoning,0.7,trim_med_r2_median,353,0.9971751412429378,0.35694050991501414,0.6430594900849859,0.7677053824362606,5.215297450424929,23.599166932048377,0.5723481445190786
none,reasoning,0.7,trim_med_r2_mode,353,0.9971751412429378,0.33994334277620397,0.6147308781869688,0.7393767705382436,5.203966005665722,23.384760539628168,0.5568960375036193
none,reasoning,0.7,trim_med_r3_median,353,0.9971751412429378,0.34560906515580736,0.6458923512747875,0.7705382436260623,5.215297450424929,23.575987688057147,0.5675106186339162
none,reasoning,0.7,trim_med_r3_mode,353,0.9971751412429378,0.33994334277620397,0.6203966005665722,0.7535410764872521,5.1784702549575075,23.389908479874045,0.5593059671840037
none,reasoning,0.7,window_w2_median,353,0.9971751412429378,0.34277620396600567,0.6487252124645893,0.7592067988668555,5.15014164305949,23.42681933218129,0.5657061067638846
none,reasoning,0.7,window_w2_mode,353,0.9971751412429378,0.3371104815864023,0.6203966005665722,0.7450424929178471,5.195467422096317,23.392088442456707,0.5570588299301571
none,reasoning,0.7,window_w3_median,353,0.9971751412429378,0.33994334277620397,0.6430594900849859,0.7648725212464589,5.209631728045326,23.395297462156282,0.5633839416149029
